,0,1
400,13/6/2005,99.33500383
401,14/6/2005,98.96072774
402,15/6/2005,98.98390467
403,16/6/2005,98.47595661
404,19/6/2005,98.901654
405,20/6/2005,98.73229071
406,21/6/2005,98.90510267
407,22/6/2005,99.19731962
408,23/6/2005,99.01380686
409,26/6/2005,98.84489281
410,27/6/2005,99.0969887
411,28/6/2005,99.28561128
412,29/6/2005,99.26744366
413,30/6/2005,99.86266437
414,3/7/2005,99.95982954
415,4/7/2005,99.91271927
416,5/7/2005,99.97705674
417,6/7/2005,99.95551093
418,7/7/2005,99.85206363
419,10/7/2005,99.47869585
420,11/7/2005,98.91184101
421,12/7/2005,99.41045173
422,13/7/2005,99.42952178
423,14/7/2005,99.59233581
424,17/7/2005,99.52411551
425,18/7/2005,99.73050995
426,19/7/2005,99.37479513
427,20/7/2005,99.07288288
428,21/7/2005,99.94238265
429,24/7/2005,100.645754
430,25/7/2005,100.9653409
431,26/7/2005,100.7425566
432,27/7/2005,100.4637724
433,28/7/2005,100.4602229
434,31/7/2005,100.2695148
435,1/8/2005,100.1132642
436,2/8/2005,99.80303056
437,3/8/2005,99.50098037
438,4/8/2005,99.95405945
439,7/8/2005,99.7532379
440,8/8/2005,99.6994849
441,9/8/2005,99.57321832
442,10/8/2005,99.07118272
443,11/8/2005,99.30585545
444,14/8/2005,99.26732837
445,15/8/2005,99.11265196
446,16/8/2005,99.22327784
447,17/8/2005,99.71760614
448,18/8/2005,99.84080414
449,21/8/2005,99.39454789
450,22/8/2005,99.54275476
451,23/8/2005,99.31308092
452,24/8/2005,99.22883511
453,25/8/2005,99.17638822
454,28/8/2005,99.50276797
455,29/8/2005,99.64494717
456,30/8/2005,99.1098353
457,31/8/2005,98.70528375
458,1/9/2005,98.60549377
459,4/9/2005,98.59635913
460,5/9/2005,98.46591691
461,6/9/2005,98.57583298
462,7/9/2005,98.81404573
463,8/9/2005,98.59094573
464,11/9/2005,99.13417486
465,12/9/2005,99.21889558
466,13/9/2005,99.1822558
467,14/9/2005,99.48347715
468,15/9/2005,99.63423172
469,18/9/2005,99.68132903
470,19/9/2005,99.32927381
471,21/9/2005,99.58881356
472,22/9/2005,99.76269859
473,25/9/2005,99.90316767
474,26/9/2005,100.2667204
475,27/9/2005,100.044502
476,28/9/2005,100.1803439
477,29/9/2005,99.92476225
478,2/10/2005,100.5265553
479,3/10/2005,100.4873294
480,4/10/2005,100.3951153
481,5/10/2005,99.72292619
482,6/10/2005,100.0477329
483,9/10/2005,100.139742
484,10/10/2005,100.4157778
485,11/10/2005,100.1771542
486,12/10/2005,100.9895383
487,13/10/2005,100.1147037
488,16/10/2005,100.3777945
489,17/10/2005,100.5999135
490,18/10/2005,100.5047329
491,19/10/2005,100.6087906
492,20/10/2005,100.596569
493,23/10/2005,100.2911247
494,24/10/2005,99.96812409
495,25/10/2005,100.0257903
496,26/10/2005,99.87728375
497,27/10/2005,100.0427574
498,31/10/2005,100.4240042
499,1/11/2005,100.5862752
500,2/11/2005,100.2507458
501,3/11/2005,100.6137093
502,4/11/2005,101.0837725
503,7/11/2005,101.1965963
504,8/11/2005,101.2029449
505,9/11/2005,101.2116998
506,10/11/2005,101.0144994
507,11/11/2005,101.6004291
508,14/11/2005,101.5644818
509,15/11/2005,101.4131995
510,16/11/2005,101.7415464
511,17/11/2005,101.3968547
512,18/11/2005,101.6605848
513,21/11/2005,101.5211901
514,22/11/2005,101.8848164
515,23/11/2005,101.3296132
516,24/11/2005,101.2979794
517,25/11/2005,101.5394355
518,28/11/2005,101.0561465
519,29/11/2005,101.3936049
520,30/11/2005,101.4881706
521,1/12/2005,101.8091764
522,2/12/2005,101.7101944
523,5/12/2005,101.2926874
524,6/12/2005,101.3800041
525,7/12/2005,101.541244
526,8/12/2005,101.3908184
527,9/12/2005,101.3782001
528,12/12/2005,100.7675001
529,13/12/2005,101.0370182
530,14/12/2005,99.92567239
531,15/12/2005,100.4264522
532,16/12/2005,100.1810253
533,19/12/2005,100.3954468
534,20/12/2005,100.7372076
535,21/12/2005,101.0103734
536,22/12/2005,100.9647231
537,23/12/2005,100.8537366
538,26/12/2005,100.8385902
539,27/12/2005,100.8936829
540,28/12/2005,100.9387988
541,29/12/2005,100.9422936
542,30/12/2005,100.9491558
543,2/1/2006,101.0219682
544,3/1/2006,100.5671172
545,4/1/2006,100.241917
546,5/1/2006,100.3012488
547,6/1/2006,100.2916523
548,9/1/2006,100.5492023
549,10/1/2006,100.5777114
550,11/1/2006,100.4386995
551,12/1/2006,100.7960683
552,13/1/2006,100.8121538
553,16/1/2006,100.5493786
554,17/1/2006,100.8154014
555,18/1/2006,100.37971
556,19/1/2006,100.623079
557,20/1/2006,100.7812064
558,23/1/2006,99.77385696
559,24/1/2006,100.0199351
560,25/1/2006,100.1792532
561,26/1/2006,100.2896638
562,27/1/2006,100.3448314
563,30/1/2006,100.6471125
564,31/1/2006,100.3547728
565,1/2/2006,100.5286265
566,2/2/2006,100.5595853
567,3/2/2006,101.1458723
568,6/2/2006,101.4192716
569,7/2/2006,101.4253345
570,8/2/2006,101.7856185
571,9/2/2006,101.5789812
572,10/2/2006,101.8216002
573,13/2/2006,101.8683974
574,14/2/2006,102.1115963
575,15/2/2006,102.080932
576,16/2/2006,102.1947426
577,17/2/2006,102.1976908
578,20/2/2006,101.9671692
579,21/2/2006,102.1315095
580,22/2/2006,102.0024431
581,23/2/2006,101.9921085
582,24/2/2006,102.0995547
583,27/2/2006,102.0784131
584,28/2/2006,101.8681459
585,1/3/2006,102.178717
586,2/3/2006,101.9312139
587,3/3/2006,101.9232505
588,6/3/2006,102.096526
589,7/3/2006,102.2862798
590,8/3/2006,102.1107144
591,9/3/2006,102.1764815
592,10/3/2006,102.525488
593,13/3/2006,102.242642
594,14/3/2006,101.8696449
595,15/3/2006,102.102323
596,16/3/2006,101.7479654
597,17/3/2006,101.3880807
598,20/3/2006,101.7197476
599,21/3/2006,102.329548
600,22/3/2006,102.1644603
601,23/3/2006,102.6045704
602,24/3/2006,101.3105627
603,26/3/2006,101.2570019
604,27/3/2006,100.9963689
605,28/3/2006,101.6083195
606,29/3/2006,101.4744921
607,30/3/2006,101.4891101
608,2/4/2006,101.5370643
609,3/4/2006,101.0873495
610,4/4/2006,101.2579277
611,5/4/2006,101.5124543
612,6/4/2006,101.799813
613,9/4/2006,101.9914046
614,10/4/2006,101.8716443
615,11/4/2006,101.7415659
616,12/4/2006,101.8603417
617,13/4/2006,106.2626389
618,16/4/2006,106.9303587
619,17/4/2006,101.4657819
620,18/4/2006,101.2183891
621,19/4/2006,101.1228805
622,20/4/2006,101.1556389
623,23/4/2006,101.1817121
624,24/4/2006,101.3183088
625,25/4/2006,101.0724994
626,26/4/2006,101.1402405
627,27/4/2006,100.8934811
628,30/4/2006,100.590087
629,1/5/2006,100.7798313
630,2/5/2006,101.0675666
631,3/5/2006,100.9551765
632,4/5/2006,100.7188501
633,7/5/2006,100.8140243
634,8/5/2006,101.1161535
635,9/5/2006,100.9839012
636,10/5/2006,100.9501467
637,11/5/2006,101.1641495
638,14/5/2006,100.3723305
639,15/5/2006,100.7370965
640,16/5/2006,101.9126483
641,17/5/2006,101.1906484
642,18/5/2006,100.7994048
643,21/5/2006,100.3718922
644,22/5/2006,100.459859
645,23/5/2006,100.6597033
646,24/5/2006,100.6909366
647,25/5/2006,100.378077
648,28/5/2006,100.7487257
649,29/5/2006,100.8822971
650,30/5/2006,100.4593169
651,31/5/2006,100.2035255
652,1/6/2006,99.94313427
653,4/6/2006,105.1968641
654,5/6/2006,100.5069821
655,6/6/2006,100.0213282
656,7/6/2006,100.2750974
657,8/6/2006,100.1749496
658,11/6/2006,100.1276716
659,12/6/2006,100.035576
660,13/6/2006,100.1280318
661,14/6/2006,100.9060696
662,15/6/2006,101.1645595
663,18/6/2006,100.5163843
664,19/6/2006,100.714033
665,20/6/2006,100.1948764
666,21/6/2006,100.9601894
667,22/6/2006,100.522989
668,25/6/2006,100.4246025
